nctId,status,studyType,primaryPurpose
NCT05394740,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03575013,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06259968,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03825744,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05648968,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03634540,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06342908,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06469528,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05408910,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05719649,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05136950,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05572229,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05034887,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06184672,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05320874,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05875064,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05119569,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06348849,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06387121,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03037814,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05931575,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06279286,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06158529,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05621499,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05144724,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06311214,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05976906,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05545852,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04869670,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05812404,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02998229,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05956418,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05817526,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05128201,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05722886,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05765851,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05786040,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05189483,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05837273,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05790096,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05675202,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05408247,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05557500,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06241573,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05831579,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05327023,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04584762,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04780529,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05979766,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04227015,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05842005,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03882034,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05873673,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05874375,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06150755,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06094231,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06404528,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03091192,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04938232,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06046547,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03564340,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06210269,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03459170,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05695508,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05500625,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05366166,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06447129,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06144788,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03126019,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06471426,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05629312,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06334783,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06340893,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03121014,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05351944,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06206226,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05527171,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06396208,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04653961,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03973866,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06384235,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02537769,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06306664,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05043181,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05049460,RECRUITING,INTERVENTIONAL,TREATMENT
NCT00379340,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05093686,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05462873,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06209619,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05797168,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03814252,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04920097,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05224375,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05094999,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06467565,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05921773,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06144684,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05354843,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04957342,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06385249,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04955470,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04506567,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05797233,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05545514,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05211375,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04817891,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06384859,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04332601,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04196868,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06082167,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05552768,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03834493,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06247501,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05880810,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02867592,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06224829,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02236910,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05483985,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06003673,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04995653,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03655886,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05168930,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05734560,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05933980,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03818685,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06215326,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05971537,RECRUITING,INTERVENTIONAL,TREATMENT
NCT01946100,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06414512,RECRUITING,INTERVENTIONAL,TREATMENT
NCT01758445,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06095570,RECRUITING,INTERVENTIONAL,TREATMENT
NCT01856478,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03769168,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05201469,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05075005,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03667482,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05668130,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06333951,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06280352,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05030545,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05854485,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04390945,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06435364,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06175234,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05972499,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05413148,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05553925,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03070327,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06178445,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05958589,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02016430,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05641064,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04893863,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06200506,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05574972,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03808558,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04520451,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05960812,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04059640,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05011422,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02546661,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05419050,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05367687,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06196294,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05658627,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05598996,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02616965,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06353360,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05869669,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06445114,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05972291,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05911009,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05665699,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03567330,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03936647,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04680988,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05029882,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02942290,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05238545,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05727150,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05912075,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05568238,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06047756,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05179668,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04559139,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05035745,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06356194,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05636124,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04404153,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04097743,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02181257,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05644509,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05104281,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05092412,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03500380,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03412045,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04982237,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04406597,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03875989,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05471921,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05080946,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03904134,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03867799,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03786185,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05606315,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06314776,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02568553,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03461354,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05681871,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05081492,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05020184,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04609904,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05239689,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05828381,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05459129,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04909450,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05608590,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05900466,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05729386,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03289299,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06313528,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05478421,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06075030,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05680168,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05269641,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03811002,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05809375,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04080128,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05192798,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05166889,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06323889,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05903456,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04203381,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06030843,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05371509,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05335382,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06153901,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04742075,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05587842,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05154318,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06263998,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05489952,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04182620,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04061135,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06480565,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06175949,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06316297,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06264076,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05898490,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02266745,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05387239,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06256016,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05077241,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04491396,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05694520,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06186505,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06101875,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05052931,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06027073,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05707468,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05649761,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03899259,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05064085,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06242483,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05848037,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05676866,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06170710,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03518086,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05636397,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04013269,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03751670,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04217278,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02192398,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05851092,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06173817,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06312904,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05826990,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03897244,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05988177,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05964569,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04677010,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05512286,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05520125,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03961373,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04503902,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02278601,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06404658,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06094556,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06288828,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04976036,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02137668,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05835999,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06145282,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04981834,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05840705,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03868228,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06075680,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04423211,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06168851,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06002399,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06162156,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06354985,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04475783,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05495867,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05160441,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06427447,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04081259,RECRUITING,INTERVENTIONAL,TREATMENT
NCT00408447,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06266013,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05340231,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05864105,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05789602,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05775471,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06195605,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04578392,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05172596,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06442514,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05922930,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03947216,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03114319,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04697576,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05687084,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06330077,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT03957876,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04465500,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06445647,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04042857,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06147531,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06348628,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06407973,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04558931,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04986007,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02759900,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06383052,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04439227,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05586425,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06120816,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06209294,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05454774,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05797246,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03977233,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05710848,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03321656,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06153303,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06082180,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03567642,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06368687,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05750407,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03574571,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05909488,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03424018,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04951206,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05862168,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03914625,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05424835,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02698852,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05654506,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05080556,RECRUITING,INTERVENTIONAL,TREATMENT
NCT02885753,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05630547,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05019742,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04866719,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT02912572,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05742802,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05991115,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06073990,RECRUITING,INTERVENTIONAL,TREATMENT
NCT03295981,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04592809,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06337942,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04608409,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05453981,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06384898,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05607953,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06026826,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05880511,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06460532,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04655963,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04195555,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05825625,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05052736,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05247918,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05301452,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT05876520,RECRUITING,INTERVENTIONAL,TREATMENT
NCT06467357,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT
NCT04407338,RECRUITING,INTERVENTIONAL,TREATMENT
NCT04033354,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06265779,RECRUITING,INTERVENTIONAL,TREATMENT
NCT05909397,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,TREATMENT
NCT06384105,RECRUITING,INTERVENTIONAL,TREATMENT
